Car_id;Company;Model;Transmission;Color;Price ($);Body Style;Phone
C_CND_017973;Plymouth;Prowler;Manual;Pale White;16000;Hatchback;8841448
C_CND_017974;Lexus;ES300;Auto;Pale White;27000;SUV;7392443
C_CND_017975;Mercedes-B;SLK230;Auto;Black;33100;Hatchback;6544619
C_CND_017976;BMW;323i;Auto;Red;19000;Hatchback;6215611
C_CND_017977;Jeep;Wrangler;Manual;Pale White;23000;Hatchback;8599188
C_CND_017978;Ford;Ranger;Manual;Black;18000;SUV;8223840
C_CND_017979;Toyota;Tacoma;Manual;Red;82000;SUV;7373342
C_CND_017980;Jeep;Wrangler;Manual;Pale White;23000;Hatchback;7076318
C_CND_017981;Honda;Passport;Manual;Black;22000;SUV;8168296
C_CND_017982;Volvo;S40;Manual;Black;36000;Sedan;8714550
C_CND_017983;Chevrolet;Corvette;Auto;Pale White;25000;SUV;8585403
C_CND_017984;Pontiac;Grand Prix;Auto;Pale White;42000;Passenger;8993952
C_CND_017985;Oldsmobile;Aurora;Manual;Red;34000;Passenger;6528581
C_CND_017986;BMW;528i;Manual;Red;25000;SUV;6635585
C_CND_017987;Chevrolet;Prizm;Auto;Pale White;42500;SUV;6627265
C_CND_017988;Lexus;LS400;Auto;Black;22000;Sedan;8494447
C_CND_017989;Volvo;C70;Auto;Black;12000;Hatchback;7458234
C_CND_017990;Dodge;Ram Wagon;Auto;Black;22000;Passenger;7025043
C_CND_017991;Volvo;C70;Manual;Black;36000;Hatchback;8638092
C_CND_017992;Ford;Explorer;Auto;Pale White;42000;Hatchback;8551644
C_CND_017993;Plymouth;Prowler;Manual;Pale White;16000;Hatchback;7992641
C_CND_017994;Subaru;Outback;Manual;Red;49000;SUV;6300081
C_CND_017995;Honda;Accord;Auto;Pale White;19000;Sedan;6383307
C_CND_017996;BMW;328i;Auto;Black;16000;Sedan;6225486
C_CND_017997;Pontiac;Sunfire;Manual;Red;43000;Sedan;6246925
C_CND_017998;Acura;TL;Manual;Black;21000;Hatchback;7457060
C_CND_017999;Mitsubishi;Galant;Auto;Pale White;42001;Passenger;8534973
C_CND_018000;Nissan;Pathfinder;Manual;Black;69000;SUV;6219654
C_CND_018001;Ford;Escort;Auto;Red;15001;Passenger;7042934
C_CND_018002;Acura;RL;Manual;Red;31001;SUV;6555616
C_CND_018003;Dodge;Ram Pickup;Auto;Red;57000;SUV;8474256
C_CND_018004;Mercury;Grand Marquis;Auto;Black;9001;SUV;8743136
C_CND_018005;BMW;323i;Auto;Red;15501;Hatchback;8486567
C_CND_018006;Nissan;Sentra;Auto;Black;16001;Passenger;6017875
C_CND_018007;Chrysler;Sebring Coupe;Manual;Pale White;26001;Sedan;8733222
C_CND_018008;Volvo;S80;Manual;Pale White;21001;Sedan;8095287
C_CND_018009;Chevrolet;Lumina;Manual;Black;42500;Passenger;7743330
C_CND_018010;Toyota;Camry;Auto;Red;31000;Hatchback;8735742
C_CND_018011;Mercury;Sable;Manual;Red;61000;Sedan;7526384
C_CND_018012;Lincoln;Town car;Auto;Black;26000;Hatchback;6968083
C_CND_018013;Chevrolet;Corvette;Manual;Black;26000;SUV;6311251
C_CND_018014;Chrysler;LHS;Auto;Pale White;21000;Hatchback;7865050
C_CND_018015;Mercedes-B;S-Class;Auto;Black;39000;SUV;7154581
C_CND_018016;Volkswagen;Golf;Auto;Pale White;18000;SUV;6497031
C_CND_018017;Chrysler;300M;Auto;Red;16000;SUV;6535901
C_CND_018018;Mercedes-B;SLK230;Manual;Red;71000;Hatchback;8604480
C_CND_018019;Lexus;LX470;Manual;Pale White;54000;SUV;8271713
C_CND_018020;Ford;Crown Victoria;Auto;Red;29000;Passenger;8258169
C_CND_018021;Oldsmobile;Aurora;Auto;Red;24000;Passenger;8071339
C_CND_018022;Plymouth;Voyager;Auto;Pale White;22000;Passenger;7487615
C_CND_018023;Mercedes-B;SL-Class;Manual;Red;17500;SUV;6719898
C_CND_018024;Toyota;Tacoma;Manual;Red;82000;SUV;8176553
C_CND_018025;Honda;Odyssey;Manual;Pale White;54000;Passenger;8649974
C_CND_018026;Chrysler;LHS;Auto;Black;26300;Hatchback;7982362
C_CND_018027;Chevrolet;Lumina;Manual;Black;42000;Passenger;7526939
C_CND_018028;Honda;Civic;Manual;Black;43000;Hatchback;6771393
C_CND_018029;Ford;Ranger;Manual;Black;25000;SUV;7821328
C_CND_018030;Acura;TL;Auto;Black;28250;Hatchback;8243576
C_CND_018031;Volvo;C70;Auto;Black;18001;Hatchback;6123259
C_CND_018032;Audi;A6;Manual;Black;85001;SUV;7271826
C_CND_018033;Dodge;Dakota;Manual;Red;12001;Sedan;8319009
C_CND_018034;Lexus;ES300;Auto;Pale White;27500;SUV;6767909
C_CND_018035;Mitsubishi;Montero Sport;Manual;Black;42000;SUV;7869058
C_CND_018036;Porsche;Carrera Cabrio;Auto;Pale White;18000;Passenger;8859768
C_CND_018037;Mitsubishi;Mirage;Auto;Black;9000;SUV;6971492
C_CND_018038;Jaguar;S-Type;Manual;Red;21000;Passenger;6444004
C_CND_018039;Porsche;Carrera Cabrio;Auto;Pale White;32000;Passenger;7664505
C_CND_018040;Mercedes-B;C-Class;Manual;Pale White;12000;Hatchback;6758989
C_CND_018041;Mercedes-B;SLK;Manual;Pale White;17001;Passenger;7675148
C_CND_018042;Chevrolet;Prizm;Manual;Black;16000;SUV;8829680
C_CND_018043;Ford;Crown Victoria;Manual;Pale White;20000;Passenger;6882548
C_CND_018044;Lexus;LS400;Auto;Black;22000;Sedan;6551406
C_CND_018045;Ford;F-Series;Manual;Pale White;14001;Passenger;8146315
C_CND_018046;Lexus;LX470;Auto;Pale White;15001;SUV;8281784
C_CND_018047;Mercedes-B;S-Class;Auto;Black;39001;SUV;7546376
C_CND_018048;Lexus;LS400;Auto;Black;39001;Sedan;6931619
C_CND_018049;Honda;Passport;Manual;Pale White;27000;SUV;7339197
C_CND_018050;Dodge;Viper;Auto;Red;41001;SUV;6991720
C_CND_018051;Volkswagen;Jetta;Auto;Black;22001;Passenger;7588306
C_CND_018052;Volkswagen;Jetta;Auto;Pale White;38001;Passenger;7025928
C_CND_018053;Hyundai;Sonata;Manual;Black;20001;SUV;6300698
C_CND_018054;Dodge;Durango;Auto;Black;19001;SUV;7908985
C_CND_018055;Dodge;Durango;Manual;Pale White;27001;SUV;7524277
C_CND_018056;Subaru;Outback;Manual;Red;49001;SUV;8200058
C_CND_018057;Volkswagen;Jetta;Auto;Red;22000;Passenger;7862987
C_CND_018058;Dodge;Viper;Auto;Red;31000;SUV;6688900
C_CND_018059;Buick;Regal;Auto;Black;19000;Passenger;6922558
C_CND_018060;Chrysler;LHS;Manual;Pale White;41301;Hatchback;6143442
C_CND_018061;Acura;TL;Auto;Red;29751;Hatchback;6370935
C_CND_018062;Nissan;Altima;Auto;Pale White;20001;Hatchback;8892727
C_CND_018063;Cadillac;DeVille;Auto;Red;22001;SUV;6363391
C_CND_018064;Dodge;Stratus;Auto;Red;31500;Hatchback;8190767
C_CND_018065;Dodge;Intrepid;Auto;Red;31000;Sedan;7863310
C_CND_018066;Buick;Park Avenue;Auto;Black;61000;Hatchback;7974184
C_CND_018067;Dodge;Viper;Manual;Black;26000;SUV;6482274
C_CND_018068;Honda;Accord;Manual;Red;14000;Sedan;8398443
C_CND_018069;Ford;Taurus;Manual;Black;43000;SUV;6102845
C_CND_018070;Ford;Mustang;Manual;Black;22000;Hatchback;7837374
C_CND_018071;Nissan;Frontier;Manual;Pale White;20000;Hatchback;6376979
C_CND_018072;Toyota;Avalon;Auto;Pale White;18000;Sedan;7026453
C_CND_018073;Chevrolet;Malibu;Manual;Pale White;57000;SUV;8971952
C_CND_018074;Chevrolet;Metro;Auto;Black;31000;Passenger;7606805
C_CND_018075;BMW;328i;Auto;Black;18000;Sedan;7157907
C_CND_018076;Oldsmobile;Aurora;Manual;Red;34000;Passenger;7921189
C_CND_018077;Volvo;S40;Manual;Black;36000;Sedan;8279592
C_CND_018078;Dodge;Ram Van;Auto;Pale White;18000;Hatchback;6017341
C_CND_018079;Lincoln;Town car;Manual;Black;17000;Hatchback;6933225
C_CND_018080;Chrysler;Concorde;Auto;Pale White;42000;SUV;8058693
C_CND_018081;Audi;A6;Manual;Black;15000;SUV;7946753
C_CND_018082;Acura;TL;Auto;Black;28000;Hatchback;6013070
C_CND_018083;Chevrolet;Malibu;Auto;Black;16000;SUV;8660550
C_CND_018084;Ford;Mustang;Manual;Red;43000;Hatchback;7314758
C_CND_018085;Toyota;Land Cruiser;Auto;Red;12000;SUV;8822257
C_CND_018086;Chevrolet;Malibu;Auto;Pale White;25500;SUV;7808081
C_CND_018087;Dodge;Ram Pickup;Auto;Pale White;45000;SUV;8909937
C_CND_018088;Chevrolet;Prizm;Auto;Red;15000;SUV;6785341
C_CND_018089;Mitsubishi;Diamante;Manual;Black;49000;Hatchback;8728766
C_CND_018090;Chevrolet;Camaro;Auto;Black;41401;Sedan;7669644
C_CND_018091;Mitsubishi;Eclipse;Auto;Black;27000;SUV;7648530
C_CND_018092;Subaru;Forester;Auto;Black;22500;SUV;8925624
C_CND_018093;Cadillac;Catera;Auto;Pale White;75001;Hatchback;7117360
C_CND_018094;Subaru;Forester;Auto;Black;22000;SUV;6681505
C_CND_018095;Dodge;Viper;Auto;Red;41001;SUV;6003142
C_CND_018096;Chevrolet;Malibu;Manual;Red;24000;SUV;7550505
C_CND_018097;Buick;Century;Auto;Pale White;17000;SUV;8422364
C_CND_018098;Cadillac;Escalade;Auto;Pale White;38001;Sedan;7449233
C_CND_018099;Chrysler;300M;Auto;Red;16001;SUV;6389127
C_CND_018100;Oldsmobile;Aurora;Manual;Red;71001;Passenger;8415437
C_CND_018101;Acura;Integra;Auto;Black;45001;Passenger;6370945
C_CND_018102;Jaguar;S-Type;Manual;Pale White;20001;Passenger;7610390
C_CND_018103;Honda;Accord;Auto;Pale White;19001;Sedan;6782666
C_CND_018104;Volvo;S40;Manual;Black;36001;Sedan;7341330
C_CND_018105;Ford;Focus;Manual;Black;49000;SUV;6299465
C_CND_018106;Toyota;Tacoma;Auto;Pale White;53500;SUV;8115979
C_CND_018107;Toyota;Sienna;Manual;Black;27501;Passenger;8904420
C_CND_018108;Volkswagen;Golf;Auto;Red;35000;SUV;7452377
C_CND_018109;Chevrolet;Prizm;Auto;Red;15000;SUV;7464299
C_CND_018110;Ford;Escort;Auto;Red;15001;Passenger;7921128
C_CND_018111;Mercedes-B;SLK230;Manual;Red;71001;Hatchback;8730353
C_CND_018112;Volkswagen;Cabrio;Auto;Pale White;17001;Sedan;7841815
C_CND_018113;Audi;A4;Manual;Pale White;12601;SUV;6272505
C_CND_018114;Chrysler;Concorde;Auto;Pale White;46501;SUV;7454529
C_CND_018115;Dodge;Caravan;Auto;Pale White;38000;SUV;6209300
C_CND_018116;Chevrolet;Prizm;Manual;Black;16001;SUV;6019819
C_CND_018117;Chevrolet;Metro;Manual;Pale White;13001;Passenger;6015467
C_CND_018118;BMW;328i;Auto;Black;18000;Sedan;8416333
C_CND_018119;Oldsmobile;Bravada;Auto;Red;19000;Hatchback;8332870
C_CND_018120;Nissan;Maxima;Manual;Pale White;22000;Sedan;8817292
C_CND_018121;Ford;Ranger;Auto;Black;61000;SUV;6630085
C_CND_018122;Dodge;Ram Pickup;Auto;Pale White;45000;SUV;8702386
C_CND_018123;Chrysler;300M;Auto;Red;16000;SUV;8570609
C_CND_018124;Volvo;C70;Auto;Black;49000;Hatchback;7962066
C_CND_018125;Subaru;Forester;Auto;Black;22000;SUV;6452932
C_CND_018126;Cadillac;Eldorado;Auto;Red;31000;Passenger;6640342
C_CND_018127;Saturn;LW;Manual;Red;49500;Hatchback;7543362
C_CND_018128;Hyundai;Sonata;Manual;Black;15000;SUV;8110812
C_CND_018129;Mercury;Sable;Auto;Pale White;26000;Sedan;8751371
C_CND_018130;Nissan;Maxima;Manual;Red;29000;Sedan;8119072
C_CND_018131;Volkswagen;Jetta;Auto;Red;16000;Passenger;6218123
C_CND_018132;Pontiac;Bonneville;Auto;Red;19000;Hatchback;7705184
C_CND_018133;Chevrolet;Monte Carlo;Manual;Black;44000;Hatchback;6079129
C_CND_018134;Oldsmobile;Aurora;Manual;Red;71000;Passenger;7228075
C_CND_018135;Oldsmobile;Intrigue;Auto;Red;35000;SUV;6137576
C_CND_018136;Dodge;Dakota;Auto;Pale White;21000;Sedan;8904212
C_CND_018137;Chevrolet;Monte Carlo;Auto;Red;21000;Hatchback;6340943
C_CND_018138;Nissan;Pathfinder;Auto;Red;31000;SUV;6124767
C_CND_018139;BMW;528i;Manual;Black;21000;SUV;8644750
C_CND_018140;Lexus;ES300;Auto;Pale White;27000;SUV;8245645
C_CND_018141;Jeep;Grand Cherokee;Manual;Red;21000;SUV;7567223
C_CND_018142;Mitsubishi;Montero Sport;Auto;Pale White;53000;SUV;8170493
C_CND_018143;Hyundai;Accent;Manual;Black;18000;Hatchback;6848857
C_CND_018144;Chrysler;LHS;Auto;Pale White;20000;Hatchback;8345335
C_CND_018145;Toyota;4Runner;Manual;Black;25000;Sedan;6205723
C_CND_018146;Infiniti;I30;Auto;Red;15000;SUV;8394221
C_CND_018147;Ford;Mustang;Auto;Pale White;22500;Hatchback;6884956
C_CND_018148;Dodge;Ram Pickup;Manual;Pale White;16000;SUV;7040259
C_CND_018149;Toyota;Tacoma;Auto;Pale White;53000;SUV;8719570
C_CND_018150;Cadillac;DeVille;Auto;Red;69500;SUV;6296167
C_CND_018151;Mercury;Cougar;Auto;Black;26000;Hatchback;8193178
C_CND_018152;Lexus;GS400;Auto;Black;12000;Hatchback;7111558
C_CND_018153;BMW;323i;Auto;Red;15000;Hatchback;8928157
C_CND_018154;Acura;RL;Manual;Black;18000;SUV;6594004
C_CND_018155;Honda;Odyssey;Manual;Pale White;27000;Passenger;7222059
C_CND_018156;Oldsmobile;Intrigue;Manual;Red;25000;SUV;6249740
C_CND_018157;Acura;RL;Manual;Red;26000;SUV;7762215
C_CND_018158;Ford;Taurus;Manual;Black;69000;SUV;8707323
C_CND_018159;Oldsmobile;Silhouette;Manual;Pale White;14000;Sedan;7917726
C_CND_018160;Saturn;SW;Manual;Black;36000;Passenger;7095494
C_CND_018161;Lincoln;Continental;Manual;Red;82000;Passenger;7502037
C_CND_018162;Chevrolet;Camaro;Auto;Red;24501;Sedan;6461527
C_CND_018163;Cadillac;Seville;Manual;Pale White;17000;SUV;6877648
C_CND_018164;Oldsmobile;Silhouette;Manual;Pale White;14001;Sedan;8479497
C_CND_018165;Audi;A6;Manual;Black;25001;SUV;6956324
C_CND_018166;Oldsmobile;Cutlass;Auto;Pale White;46001;Sedan;8533190
C_CND_018167;Mercedes-B;S-Class;Auto;Black;39001;SUV;8301492
C_CND_018168;Nissan;Maxima;Manual;Red;16000;Sedan;6630790
C_CND_018169;Saab;3-Sep;Auto;Black;26001;Sedan;6231458
C_CND_018170;Toyota;Land Cruiser;Auto;Black;21501;SUV;6320577
C_CND_018171;Dodge;Caravan;Auto;Black;23000;SUV;6585255
C_CND_018172;Lexus;LS400;Manual;Black;69001;Sedan;7195445
C_CND_018173;Lexus;LS400;Auto;Pale White;18000;Sedan;8405099
C_CND_018174;Plymouth;Voyager;Manual;Black;75100;Passenger;7390601
C_CND_018175;Plymouth;Prowler;Manual;Red;71500;Hatchback;8114123
C_CND_018176;Mitsubishi;Montero Sport;Manual;Red;29101;SUV;7575053
C_CND_018177;Mitsubishi;Diamante;Auto;Pale White;21000;Hatchback;8820460
C_CND_018178;Mercedes-B;SLK;Auto;Red;19500;Passenger;6749204
C_CND_018179;Chevrolet;Lumina;Manual;Red;12000;Passenger;8063101
C_CND_018180;Toyota;Camry;Manual;Black;29700;Hatchback;6941170
C_CND_018181;Pontiac;Grand Prix;Auto;Pale White;42000;Passenger;7566067
C_CND_018182;Jeep;Grand Cherokee;Manual;Black;19000;SUV;8368713
C_CND_018183;Toyota;Celica;Manual;Pale White;14500;SUV;8611883
C_CND_018184;Acura;RL;Auto;Black;24000;SUV;6374473
C_CND_018185;Audi;A8;Manual;Black;44100;Passenger;6913360
C_CND_018186;Volkswagen;Cabrio;Auto;Black;16501;Sedan;6424372
C_CND_018187;Volkswagen;Jetta;Manual;Red;24501;Passenger;8516023
C_CND_018188;BMW;323i;Auto;Red;22001;Hatchback;7468706
C_CND_018189;Chevrolet;Cavalier;Manual;Pale White;20001;SUV;8215698
C_CND_018190;Pontiac;Sunfire;Auto;Black;18001;Sedan;6486351
C_CND_018191;Audi;A6;Manual;Black;15001;SUV;6045946
C_CND_018192;Chrysler;Sebring Coupe;Manual;Black;12001;Sedan;7913369
C_CND_018193;Cadillac;Escalade;Auto;Black;28001;Sedan;6384591
C_CND_018194;Jeep;Wrangler;Manual;Red;13001;Hatchback;6564884
C_CND_018195;Acura;TL;Auto;Red;16001;Hatchback;6900669
C_CND_018196;Chrysler;300M;Auto;Pale White;22001;SUV;8757548
C_CND_018197;Jeep;Grand Cherokee;Manual;Black;19001;SUV;6566656
C_CND_018198;Toyota;Camry;Manual;Black;29001;Hatchback;8024128
C_CND_018199;Volvo;S80;Manual;Red;25001;Sedan;7981613
C_CND_018200;Lexus;LS400;Manual;Pale White;54601;Sedan;6795623
C_CND_018201;Ford;Mustang;Manual;Red;25000;Hatchback;6898998
C_CND_018202;Mitsubishi;Diamante;Auto;Black;18000;Hatchback;6563874
C_CND_018203;Volkswagen;Jetta;Auto;Red;16000;Passenger;7116175
C_CND_018204;Buick;Regal;Auto;Pale White;46000;Passenger;8506225
C_CND_018205;Mercedes-B;C-Class;Auto;Black;14000;Hatchback;8832174
C_CND_018206;Toyota;Sienna;Manual;Black;16500;Passenger;6042395
C_CND_018207;Ford;Mustang;Manual;Black;22101;Hatchback;8044004
C_CND_018208;Dodge;Viper;Auto;Red;41001;SUV;7260054
C_CND_018209;Jaguar;S-Type;Manual;Red;21000;Passenger;7883311
C_CND_018210;Mercedes-B;SLK;Manual;Black;26750;Passenger;7246205
C_CND_018211;Nissan;Xterra;Auto;Black;9000;Passenger;8960394
C_CND_018212;Ford;Mustang;Auto;Red;31000;Hatchback;6298608
C_CND_018213;Porsche;Carrera Coupe;Manual;Pale White;26000;SUV;6500857
C_CND_018214;Cadillac;Seville;Manual;Black;44000;SUV;6135049
C_CND_018215;Nissan;Sentra;Auto;Black;16800;Passenger;8813998
C_CND_018216;Dodge;Dakota;Auto;Pale White;21000;Sedan;6594204
C_CND_018217;Mitsubishi;Eclipse;Manual;Black;25000;SUV;8702993
C_CND_018218;Chevrolet;Prizm;Manual;Red;21000;SUV;8274132
C_CND_018219;Chevrolet;Impala;Manual;Red;22900;Hatchback;7758973
C_CND_018220;Toyota;RAV4;Auto;Black;28000;Hatchback;7097879
C_CND_018221;Honda;Accord;Manual;Black;43000;Sedan;7243162
C_CND_018222;Volvo;C70;Auto;Black;18100;Hatchback;8435686
C_CND_018223;Chevrolet;Monte Carlo;Auto;Red;21000;Hatchback;7375809
C_CND_018224;Porsche;Carrera Cabrio;Auto;Pale White;18000;Passenger;6504952
C_CND_018225;Jeep;Wrangler;Auto;Red;19000;Hatchback;6200854
C_CND_018226;Chevrolet;Prizm;Auto;Red;15500;SUV;7545644
C_CND_018227;Lexus;LS400;Auto;Black;22000;Sedan;8879626
C_CND_018228;Toyota;Tacoma;Manual;Pale White;24000;SUV;8523828
C_CND_018229;Mercedes-B;S-Class;Auto;Red;14000;SUV;6112827
C_CND_018230;Mercury;Sable;Manual;Red;61000;Sedan;6218644
C_CND_018231;Oldsmobile;Bravada;Auto;Red;15500;Hatchback;6315236
C_CND_018232;BMW;528i;Auto;Pale White;62000;SUV;8743618
C_CND_018233;Ford;Crown Victoria;Auto;Black;11000;Passenger;6624770
C_CND_018234;Nissan;Frontier;Manual;Pale White;20000;Hatchback;8296292
C_CND_018235;Honda;Accord;Auto;Pale White;21130;Sedan;6194036
C_CND_018236;Toyota;Camry;Manual;Black;29000;Hatchback;6698682
C_CND_018237;Porsche;Carrera Coupe;Manual;Pale White;26000;SUV;8253439
C_CND_018238;Cadillac;Eldorado;Manual;Red;31000;Passenger;6149012
C_CND_018239;Nissan;Altima;Auto;Pale White;20250;Hatchback;8876880
C_CND_018240;Volvo;S40;Manual;Red;17000;Sedan;8511795
C_CND_018241;Subaru;Outback;Auto;Red;57000;SUV;8309547
C_CND_018242;Chevrolet;Corvette;Auto;Pale White;25000;SUV;7582952
C_CND_018243;Acura;RL;Manual;Black;18000;SUV;6925933
C_CND_018244;Honda;Odyssey;Manual;Pale White;27000;Passenger;8121325
C_CND_018245;Volkswagen;GTI;Manual;Black;25000;SUV;6833079
C_CND_018246;Cadillac;Eldorado;Manual;Red;31000;Passenger;8497995
C_CND_018247;Mercedes-B;SLK;Auto;Pale White;46500;Passenger;7057304
C_CND_018248;Ford;F-Series;Manual;Black;22000;Passenger;6364868
C_CND_018249;Chrysler;300M;Auto;Black;26000;SUV;6178755
C_CND_018250;Plymouth;Neon;Auto;Pale White;27000;SUV;7214660
C_CND_018251;Chevrolet;Monte Carlo;Manual;Black;44000;Hatchback;6423803
C_CND_018252;Lincoln;Navigator;Auto;Black;19000;Sedan;6888175
C_CND_018253;Mercedes-B;SL-Class;Manual;Pale White;26000;SUV;6255580
C_CND_018254;Oldsmobile;Intrigue;Auto;Pale White;45000;SUV;6999200
C_CND_018255;Pontiac;Bonneville;Auto;Pale White;20000;Hatchback;7776641
C_CND_018256;Ford;Windstar;Auto;Pale White;19000;Sedan;6469761
C_CND_018257;Jeep;Cherokee;Auto;Red;14000;Sedan;6747587
C_CND_018258;Volkswagen;Passat;Manual;Pale White;12000;Hatchback;7805820
C_CND_018259;Subaru;Forester;Auto;Red;23000;SUV;6721619
C_CND_018260;Chrysler;300M;Auto;Pale White;22000;SUV;8248172
C_CND_018261;Chevrolet;Camaro;Auto;Red;24001;Sedan;6460309
C_CND_018262;Lexus;LS400;Auto;Black;22001;Sedan;8190793
C_CND_018263;Dodge;Ram Wagon;Auto;Black;22001;Passenger;7564199
C_CND_018264;Mercedes-B;SLK230;Auto;Black;33001;Hatchback;7545622
C_CND_018265;Dodge;Viper;Manual;Black;26001;SUV;6865025
C_CND_018266;Buick;Regal;Auto;Pale White;38501;Passenger;6050100
C_CND_018267;Mitsubishi;Montero;Manual;Black;16001;SUV;7530515
C_CND_018268;Subaru;Forester;Auto;Black;22001;SUV;7757454
C_CND_018269;Nissan;Quest;Manual;Black;38101;SUV;8962694
C_CND_018270;Cadillac;Catera;Auto;Red;28101;Hatchback;8837651
C_CND_018271;Ford;Crown Victoria;Auto;Red;29000;Passenger;8097016
C_CND_018272;Pontiac;Bonneville;Auto;Red;19000;Hatchback;7868476
C_CND_018273;Chevrolet;Malibu;Manual;Red;82000;SUV;6377039
C_CND_018274;Mercedes-B;C-Class;Auto;Red;15000;Hatchback;7951627
C_CND_018275;Chevrolet;Corvette;Auto;Red;45000;SUV;7746812
C_CND_018276;Toyota;Corolla;Auto;Red;41000;Passenger;7738303
C_CND_018277;Volkswagen;Passat;Auto;Red;13000;Hatchback;6210556
C_CND_018278;Volkswagen;Cabrio;Auto;Pale White;17800;Sedan;7878560
C_CND_018279;Chrysler;Sebring Coupe;Auto;Pale White;46000;Sedan;8731186
C_CND_018280;Ford;Windstar;Auto;Pale White;19000;Sedan;6647925
C_CND_018281;Dodge;Ram Van;Auto;Red;31000;Hatchback;8937852
C_CND_018282;Porsche;Carrera Coupe;Auto;Red;22000;SUV;6045704
C_CND_018283;Dodge;Durango;Manual;Red;31500;SUV;7706930
C_CND_018284;Ford;Escort;Manual;Black;11000;Passenger;8466538
C_CND_018285;Ford;Escort;Manual;Black;12000;Passenger;7389779
C_CND_018286;Volkswagen;Jetta;Auto;Pale White;38000;Passenger;6149577
C_CND_018287;Chevrolet;Cavalier;Manual;Red;20000;SUV;6691973
C_CND_018288;Audi;A6;Auto;Pale White;42000;SUV;8347430
C_CND_018289;Dodge;Durango;Manual;Pale White;27000;SUV;7707783
C_CND_018290;Mitsubishi;3000GT;Auto;Red;19000;Sedan;8042352
C_CND_018291;Volkswagen;Passat;Auto;Pale White;32500;Hatchback;7064157
C_CND_018292;Hyundai;Sonata;Manual;Black;20000;SUV;6855614
C_CND_018293;Volkswagen;Passat;Auto;Black;9000;Hatchback;7768118
C_CND_018294;Lexus;LX470;Manual;Pale White;54500;SUV;7774061
C_CND_018295;Chrysler;Sebring Coupe;Auto;Pale White;46000;Sedan;7296225
C_CND_018296;Dodge;Stratus;Manual;Red;37000;Hatchback;6041166
C_CND_018297;Chevrolet;Metro;Manual;Pale White;13000;Passenger;8769658
C_CND_018298;Dodge;Dakota;Auto;Pale White;21000;Sedan;8575966
C_CND_018299;Hyundai;Sonata;Manual;Pale White;13000;SUV;8691866
C_CND_018300;Ford;Taurus;Manual;Black;43000;SUV;8566565
C_CND_018301;Nissan;Pathfinder;Manual;Pale White;16500;SUV;6442150
C_CND_018302;Mercedes-B;C-Class;Auto;Red;15001;Hatchback;8906180
C_CND_018303;Mercury;Sable;Auto;Red;39101;Sedan;8689551
C_CND_018304;Oldsmobile;Silhouette;Manual;Red;25001;Sedan;8880028
C_CND_018305;Toyota;Tacoma;Manual;Black;36000;SUV;7708951
C_CND_018306;Lexus;GS400;Auto;Black;12501;Hatchback;6026648
C_CND_018307;Toyota;Corolla;Manual;Red;14001;Passenger;7805789
C_CND_018308;Volkswagen;Passat;Manual;Pale White;27001;Hatchback;7178030
C_CND_018309;Ford;Expedition;Auto;Black;41001;SUV;8452856
C_CND_018310;Dodge;Durango;Manual;Red;31001;SUV;7302156
C_CND_018311;Dodge;Ram Van;Auto;Pale White;12001;Hatchback;8279876
C_CND_018312;Chrysler;LHS;Auto;Pale White;21001;Hatchback;7832175
C_CND_018313;Audi;A6;Auto;Black;27001;SUV;7321306
C_CND_018314;Volkswagen;Jetta;Auto;Red;33000;Passenger;8279564
C_CND_018315;Honda;Odyssey;Manual;Pale White;54500;Passenger;7882373
C_CND_018316;Mercury;Cougar;Auto;Black;33600;Hatchback;8023106
C_CND_018317;Mercedes-B;SLK;Auto;Pale White;36000;Passenger;8837338
C_CND_018318;Jeep;Wrangler;Auto;Red;19000;Hatchback;8677978
C_CND_018319;Volkswagen;Jetta;Manual;Pale White;27000;Passenger;8943120
C_CND_018320;Toyota;RAV4;Manual;Pale White;22000;Hatchback;6588380
C_CND_018321;Porsche;Boxter;Auto;Black;26000;SUV;7849484
C_CND_018322;Nissan;Pathfinder;Auto;Pale White;75000;SUV;8458818
C_CND_018323;Mitsubishi;Diamante;Manual;Red;12001;Hatchback;7777941
C_CND_018324;Chevrolet;Corvette;Auto;Pale White;25001;SUV;6938976
C_CND_018325;Chrysler;Concorde;Auto;Pale White;42000;SUV;7437358
C_CND_018326;Mitsubishi;3000GT;Auto;Black;39001;Sedan;6049280
C_CND_018327;Honda;Accord;Manual;Red;14001;Sedan;6420518
C_CND_018328;Ford;Ranger;Manual;Black;18000;SUV;6296347
